user_id,user_age,ts_listen,media_id,album_id,context_type,release_date,platform_name,platform_family,media_duration,listen_type,user_gender,genre_id,artist_id,is_listened
258,29,147842915.6,132950114,14141638,2,20161028,0,2,164,0,0,0,13501,1
258,29,147842932.1,132950120,14141638,2,20161028,0,2,137,0,0,0,13501,1
258,29,147842945.8,132950118,14141638,2,20161028,0,2,165,0,0,0,13501,1
258,29,147842962.4,132950124,14141638,2,20161028,0,2,184,0,0,0,13501,1
258,29,147842984.2,132950122,14141638,2,20161028,0,2,232,0,0,0,13501,1
258,29,147843007.5,132950116,14141638,2,20161028,0,2,162,0,0,0,13501,1
258,29,147843023.8,132950126,14141638,2,20161028,0,2,174,0,0,0,13501,1
258,29,147843031.4,132874664,14132674,2,20161028,0,2,194,0,0,0,15646,1
258,29,147843035,135010180,14408384,2,20161028,0,2,182,0,0,0,256080,1
258,29,147843042.1,135439334,14466724,2,20161104,0,2,186,0,0,0,388973,0
258,29,147843044.9,79041527,7858030,0,20140610,0,2,257,0,0,174621,377827,1
258,29,147843070.7,952870,107187,0,20070917,0,2,226,0,0,1106,461,1
258,29,147843093.4,3040374,292689,0,19021122,0,2,242,0,0,7,138,1
258,29,147843117.7,99925946,10232098,0,20150511,0,2,158,0,0,0,5866223,1
258,29,147843133.5,17000118,1589996,0,20120326,0,2,269,0,0,2525,9491,1
258,29,147843160.5,66549537,6510355,0,20130430,0,2,220,0,0,4042,75470,1
258,29,147843182.6,14418362,1322200,0,20111114,0,2,234,0,0,25481,13501,1
258,29,147843206,82025368,8221588,0,20120702,0,2,213,0,0,7,3182631,1
258,29,147843227.3,77349246,7685764,0,20140421,0,2,199,0,0,14,2454271,1
258,29,147843247.3,120128350,12525720,0,20160229,0,2,198,0,0,0,7633570,1
258,29,147843267.2,79110291,7865853,0,20140604,0,2,205,0,0,1241,388412,1
258,29,147843287.7,74056429,7306712,0,20140127,0,2,191,0,0,3,44,1
258,29,147843307,84097475,8467937,0,20140908,0,2,243,0,0,536,2792,1
258,29,147843331.3,8086130,746059,0,20110124,0,2,242,0,0,7,75798,1
258,29,147843355.6,117836500,12235690,0,20151231,0,2,181,0,0,0,729,1
258,29,147843373.7,95917196,9755470,0,20150223,0,2,187,0,0,297,5876247,1
258,29,147843392.4,3892657,363496,0,20040713,0,2,239,0,0,734,558,1
258,29,147843416.3,85912339,8665143,0,20141010,0,2,232,0,0,297,1222,1
258,29,147843439.7,70508601,6920784,0,20130923,0,2,97,0,0,734,750,1
258,29,147843449.4,105221190,10959176,0,20150807,0,2,257,0,0,0,542,1
258,29,147843475.2,101399980,10527098,0,20150615,0,2,125,0,0,0,92773,1
258,29,147843487.8,93384972,9485294,0,20150106,0,2,230,0,0,350,4999707,1
258,29,147843510.8,5248862,481860,0,20100119,0,2,178,0,0,7,227,1
258,29,147843528.7,537239,71364,0,20070910,0,2,251,0,0,50,102,1
258,29,147843553.8,2189036,218815,0,20080919,0,2,245,0,0,1130,73,1
258,29,147843578.3,2421728,238731,0,20040101,0,2,254,0,0,14,82971,1
258,29,147843603.7,125026896,13143408,0,20160502,0,2,176,0,0,0,8890118,1
258,29,147843621.3,128547189,13580231,0,20160715,0,2,179,0,0,0,7688746,1
258,29,147843639.4,75586848,7487005,0,20140310,0,2,294,0,0,1130,57423,1
258,29,147843668.9,64010481,6278565,0,20130129,0,2,269,0,0,297,154055,1
258,29,147843695.9,94272898,9585174,0,20150129,0,2,196,0,0,2525,7140441,1
258,29,147853599.5,127539483,13457671,2,20160708,0,0,265,0,0,0,1270444,0
258,29,147853600,127539467,13457671,2,20160708,0,0,252,0,0,0,1270444,1
258,29,147853625.2,127539483,13457671,2,20160708,0,0,265,0,0,0,1270444,1
258,29,147853651.8,127539487,13457671,2,20160708,0,0,223,0,0,0,1270444,1
258,29,147853674.2,127539465,13457671,2,20160708,0,0,154,0,0,0,1270444,1
258,29,147853690.3,127539479,13457671,2,20160708,0,0,197,0,0,0,1270444,1
258,29,147853710,127539473,13457671,2,20160708,0,0,190,0,0,0,1270444,1
258,29,147853729,127539477,13457671,2,20160708,0,0,203,0,0,0,1270444,0
258,29,147860307.1,135439300,14466718,2,20161104,0,0,198,0,0,0,58624,1
258,29,147860336.8,135439300,14466718,2,20161104,0,0,198,0,0,0,58624,0
258,29,147860339.4,135437726,14466616,2,20161104,0,0,190,0,0,0,5876247,1
258,29,147860349.2,135439334,14466724,2,20161104,0,0,186,0,0,0,388973,1
258,29,147860357.1,135231940,14439238,2,20161031,0,0,222,0,0,0,15427,1
258,29,147860371.3,135010088,14408378,2,20161028,0,0,171,0,0,0,10452069,1
258,29,147860388.4,135010090,14408378,2,20161028,0,0,254,0,0,0,10452069,1
258,29,147860405.3,135010092,14408378,2,20161028,0,0,192,0,0,0,10452069,1
258,29,147860424.7,135010104,14408378,2,20161028,0,0,280,0,0,0,10452069,1
258,29,147860431.1,135010096,14408378,2,20161028,0,0,192,0,0,0,10452069,1
258,29,147860437.9,134443916,14333694,2,20161118,0,0,157,0,0,0,256681,1
258,29,147860446.1,134443936,14333694,2,20161118,0,0,159,0,0,0,256681,1
258,29,147860462.1,134443940,14333694,2,20161118,0,0,200,0,0,0,256681,1
258,29,147860471.3,134443940,14333694,4,20161118,0,0,200,1,0,0,256681,0
258,29,147860471.6,135203384,14435980,4,20161209,0,0,236,1,0,0,1670355,1
258,29,147860487.6,95683306,9735488,4,20131122,0,0,400,1,0,1175,49,1
258,29,147860527.6,117513852,12201484,4,20160118,0,0,232,1,0,0,5312792,1
258,29,147860530.8,135010180,14408384,4,20161028,0,0,182,1,0,0,256080,1
258,29,147860549,114438276,11853434,4,20151204,0,0,217,1,0,0,390,0
258,29,147860551.2,74691521,7380643,4,20131231,0,0,217,1,0,297,256681,1
258,29,147860846.3,134443940,14333694,4,20161118,0,0,200,1,0,0,256681,1
258,29,147860866,134443936,14333694,4,20161118,0,0,159,1,0,0,256681,1
258,29,147860882.2,120434000,12564816,4,20160408,0,0,304,1,0,0,2845031,1
258,29,147860912.7,135439300,14466718,4,20161104,0,0,198,1,0,0,58624,0
258,29,147860914.4,133165902,14175322,4,20161014,0,0,268,1,0,0,13011,1
258,29,147860941.3,134443916,14333694,4,20161118,0,0,157,1,0,0,256681,1
258,29,147860957,124635944,13086894,4,20160513,0,0,134,1,0,0,390,1
258,29,147860963.6,94574844,9619332,4,20150205,0,0,244,1,0,3645,1670355,1
258,29,147860988.1,12325076,1132640,4,20110620,0,0,195,1,0,14,7018,1
258,29,147861007.6,135439334,14466724,4,20161104,0,0,186,1,0,0,388973,1
258,29,147861026.3,123132322,12893216,4,20160419,0,0,296,1,0,0,1435566,1
258,29,147861055.9,128993090,13638372,4,20160722,0,0,265,1,0,0,388973,1
258,29,147861070.9,127539475,13457671,4,20160708,0,0,207,1,0,0,1270444,1
258,29,147861091.7,134569663,14350147,4,20161021,0,0,233,1,0,0,388973,0
258,29,147861094.2,134443940,14333694,4,20161118,0,0,200,1,0,0,256681,0
258,29,147861094.7,133166048,14175344,4,20160930,0,0,216,1,0,0,388973,0
258,29,147861095.7,129128022,13656030,4,20160725,0,0,182,1,0,0,390,0
258,29,147861098.6,78628739,7821132,0,20140520,0,0,200,0,0,3645,1191615,0
258,29,147861098.9,74916187,7405570,0,20131231,0,0,254,0,0,297,256681,0
258,29,147861099.1,75867421,7518196,0,20140224,0,0,258,0,0,3645,1191615,0
258,29,147861099.2,131071146,13918862,0,20141027,0,0,194,0,0,0,6299756,0
258,29,147861099.6,18232397,1713032,0,20120507,0,0,258,0,0,4191,12168,0
258,29,147861100.2,67931887,6651837,0,20121217,0,0,178,0,0,3645,4087782,1
258,29,147861118,709478,84885,0,20070910,0,0,230,0,0,846,16912,1
258,29,147861140.9,61573088,6033638,0,20121105,0,0,235,0,0,1130,89536,1
258,29,147861164.6,68945539,6755085,0,20081124,0,0,269,0,0,734,14289,1
258,29,147861191.5,75867423,7518196,0,20140224,0,0,160,0,0,3645,1191615,1
258,29,147861207.5,79257293,7884169,0,20140609,0,0,189,0,0,297,4087782,1
258,29,147861226.4,61573083,6033638,0,20121105,0,0,271,0,0,1130,89536,1
258,29,147861253.5,7340548,677636,0,20101025,0,0,231,0,0,14,256681,1
258,29,147861276.7,59541361,5817871,0,20121022,0,0,246,0,0,297,256681,1
258,29,147861301.3,72717419,7152548,0,20131202,0,0,299,0,0,1130,4429712,1
258,29,147861331.3,2421728,238731,0,20040101,0,0,254,0,0,14,82971,1
258,29,147861356.7,75835493,7513905,0,20140310,0,0,259,0,0,25481,64085,1
258,29,147861382.6,64089822,6284220,0,20130128,0,0,239,0,0,297,753,1
258,29,147861423.1,63461777,6234703,0,20130128,0,0,309,0,0,297,2889031,1
258,29,147861454.1,61573090,6033638,0,20121105,0,0,250,0,0,1130,89536,1
258,29,147861479.2,69236315,6786205,0,20130603,0,0,217,0,0,3645,4087782,1
258,29,147861500.9,70508602,6920784,0,20130923,0,0,281,0,0,734,750,1
258,29,147861529,65367212,6407308,0,20100415,0,0,229,0,0,3645,163480,1
258,29,147861552,87991487,8886003,0,20141020,0,0,249,0,0,1130,4438831,1
258,29,147861577,879929,99985,0,20080526,0,0,258,0,0,14,753,1
258,29,147861602.9,131071686,13918924,0,20131104,0,0,194,0,0,0,2845031,1
258,29,147861622.3,906765,102402,0,20070101,0,0,195,0,0,14,15646,1
258,29,147861641.9,2189036,218815,0,20080919,0,0,245,0,0,1130,73,1
258,29,147861666.4,18232432,1713032,0,20120507,0,0,222,0,0,4191,90655,1
258,29,147861688.6,7635071,704087,0,20101110,0,0,289,0,0,7,252,1
258,29,147861717.5,7721711,712760,0,20101206,0,0,258,0,0,1130,252,1
258,29,147861743.4,906775,102402,0,20070101,0,0,203,0,0,14,15646,1
258,29,147861763.7,3095900,299628,0,20041126,0,0,285,0,0,734,48,1
258,29,147861792.3,13791915,1262008,0,20110919,0,0,184,0,0,1130,12778,1
258,29,147861810.8,131071702,13918924,0,20131104,0,0,221,0,0,0,2845031,1
258,29,147861833,84596949,8527643,0,20140902,0,0,267,0,0,3645,1191615,1
258,29,147861859.7,65174392,6387040,0,20130101,0,0,257,0,0,297,753,1
258,29,147862026.5,57278351,5588761,0,20120802,0,0,262,0,0,3645,13382,1
258,29,147862052.7,77667368,7718713,0,20140410,0,0,298,0,0,25481,71690,1
258,29,147862085,131071060,13918852,0,20140616,0,0,286,0,0,0,1191615,1
258,29,147862103,2201204,220118,0,20080929,0,0,249,0,0,734,2527,1
258,29,147862139.6,70040377,6868590,0,20130813,0,0,231,0,0,297,323,1
258,29,147862162.8,72406384,7116831,0,20131107,0,0,231,0,0,3645,5336354,1
258,29,147862185.9,61573287,6033690,0,20121024,0,0,236,0,0,297,1518490,1
258,29,147862209.6,884266,100341,0,20080313,0,0,302,0,0,14,74309,1
258,29,147862239.8,73503858,7239213,0,20131127,0,0,263,0,0,111255,4973,1
258,29,147862266.2,13623353,1247366,0,20110829,0,0,228,0,0,14,74309,1
258,29,147862289,9961230,912723,0,20110203,0,0,227,0,0,734,74804,1
258,29,147862312,61793983,6058423,0,20121002,0,0,214,0,0,297,304545,1
258,29,147862333.5,55848051,5447741,0,20120831,0,0,202,0,0,7,71569,1
258,29,147862353.7,17002673,1590239,0,20120319,0,0,200,0,0,14,428675,1
258,29,147862373.8,7562926,697803,0,20101112,0,0,237,0,0,14,105,1
258,29,147862397.6,62224984,6103508,0,20121127,0,0,249,0,0,297,165930,1
258,29,147862422.5,62695732,6154213,0,20121203,0,0,274,0,0,297,12294,1
258,29,147862450,66020065,6462497,0,20120904,0,0,202,0,0,297,330512,1
258,29,147862470.2,75610675,7489078,0,20140314,0,0,235,0,0,14,469671,1
258,29,147862493.8,7826607,722435,0,20101122,0,0,290,0,0,1130,1016411,1
258,29,147862907.8,125890419,13246617,2,20160704,0,0,182,0,0,0,1191615,1
258,29,147862926.4,125890421,13246617,2,20160704,0,0,154,0,0,0,1191615,0
258,29,147862927,125890423,13246617,2,20160704,0,0,168,0,0,0,1191615,1
258,29,147862943.9,125890425,13246617,2,20160704,0,0,194,0,0,0,1191615,1
258,29,147862955.4,125890427,13246617,2,20160704,0,0,269,0,0,0,1191615,1
258,29,147862961.9,125890429,13246617,2,20160704,0,0,190,0,0,0,1191615,1
258,29,147862980.9,125890431,13246617,2,20160704,0,0,179,0,0,0,1191615,1
258,29,147868221.2,106095104,11061270,0,20150828,0,0,251,0,0,0,4429712,1
258,29,147868246.8,3072022,297643,0,20090514,0,0,236,0,0,50,77338,1
258,29,147868270.4,103119224,10719194,0,20150617,0,0,288,0,0,0,4101336,1
258,29,147868299.2,83753452,8427724,0,20140819,0,0,190,0,0,7,5547189,1
258,29,147868318.3,95978792,9761230,0,20150403,0,0,186,0,0,27,5068032,1
258,29,147868336.9,2459441,241784,0,20011126,0,0,253,0,0,14,712,1
258,29,147868362.3,7653922,706468,0,20101119,0,0,279,0,0,556,382937,1
258,29,147868390.2,4709955,433789,0,20091120,0,0,216,0,0,7,75491,1
258,29,147868411.9,99324268,10167698,0,20150511,0,0,244,0,0,0,6012232,1
258,29,147868436.3,104123020,10831132,0,20140806,0,0,226,0,0,0,550346,1
258,29,147868459,79041527,7858030,0,20140610,0,0,257,0,0,174621,377827,1
258,29,147868484.8,110908332,11533804,0,20151106,0,0,166,0,0,0,282118,1
258,29,147868501.4,60978718,5969396,0,20120927,0,0,225,0,0,7,564,1
258,29,147868523.9,106095102,11061270,0,20150828,0,0,206,0,0,0,4429712,1
258,29,147868544.6,106095084,11061270,0,20150828,0,0,217,0,0,0,4429712,1
258,29,147868566.4,106095086,11061270,0,20150828,0,0,237,0,0,0,4429712,1
258,29,147868590.1,72427143,7118977,0,20131129,0,0,224,0,0,421,4422353,1
258,29,147868612.5,2124367,213284,0,20080916,0,0,234,0,0,1106,104,1
258,29,147868636,72174036,7092203,0,20130621,0,0,194,0,0,137515,95397,1
258,29,147868655.5,5950239,541563,0,20100331,0,0,186,0,0,2038,100675,1
258,29,147868674.1,100258492,10265930,0,20150512,0,0,233,0,0,0,259729,1
258,29,147868697.5,103996098,10817804,0,20150717,0,0,212,0,0,0,12178,1
258,29,147868718.7,106733772,11128892,0,20150904,0,0,205,0,0,0,390,1
258,29,147868739.3,113989162,11805542,0,20151127,0,0,184,0,0,0,5876247,1
258,29,147868757.8,101346068,10520770,0,20150601,0,0,229,0,0,0,4087782,1
258,29,147868780.7,84310989,8493471,0,20140901,0,0,162,0,0,297,4087782,1
258,29,147868797,3131211,301834,0,20020225,0,0,254,0,0,720,80906,1
258,29,147868822.5,112662270,11674704,0,20151113,0,0,200,0,0,0,288166,1
258,29,147868842.6,109734566,11432416,0,20151007,0,0,172,0,0,0,4085529,1
258,29,147868859.8,114313210,11839652,0,20151204,0,0,196,0,0,0,1191615,1
258,29,147868879.4,74644222,7374963,0,20140204,0,0,238,0,0,1106,4758360,1
258,29,147868903.2,6119449,558633,0,20090509,0,0,261,0,0,25571,57582,1
258,29,147868929.4,120211438,12536552,0,20160218,0,0,251,0,0,0,9952892,1
258,29,147868954.6,113775336,11783884,0,20151204,0,0,212,0,0,0,4999707,1
258,29,147868960.4,2431706,239570,6,20060101,0,0,217,1,0,14,82971,1
258,29,147868975.8,2421721,238731,0,20040101,0,0,227,0,0,14,82971,1
258,29,147868998.6,14499484,1332715,0,20111104,0,0,285,0,0,421,996589,1
258,29,147869006.1,100222282,10262846,6,20150518,0,0,235,1,0,0,538192,1
258,29,147869027.1,14499489,1332715,0,20111104,0,0,267,0,0,421,1653,1
258,29,147869029.7,3135183,302098,6,19991231,0,0,226,1,0,734,234,0
258,29,147869031.1,10308137,942775,6,20110404,0,0,241,1,0,1130,75001,0
258,29,147869033.7,70508601,6920784,6,20130923,0,0,97,1,0,734,750,0
258,29,147869034.4,14404803,1321194,6,20110101,0,0,221,1,0,14,256681,1
258,29,147869053.8,5060114,464048,0,20091208,0,0,180,0,0,7,15507,1
258,29,147869056.6,3106446,300325,6,20050408,0,0,276,1,0,734,5224,1
258,29,147869071.9,102413044,10637614,0,20150629,0,0,211,0,0,0,102,1
258,29,147869084.2,3747691,351800,6,20090710,0,0,241,1,0,734,71238,0
258,29,147869087.1,115034658,11919510,6,20151211,0,0,225,1,0,0,17205,0
258,29,147869087.4,107825974,11242980,6,20150925,0,0,195,1,0,0,1651095,0
258,29,147869087.8,120433992,12564816,6,20160408,0,0,164,1,0,0,2845031,0
258,29,147869089.5,126902915,13373593,6,20160617,0,0,209,1,0,0,1412564,0
258,29,147869091.2,79598918,7929068,6,20140602,0,0,161,1,0,3645,404672,1
258,29,147869093.1,114396428,11848922,0,20151204,0,0,212,0,0,0,5306539,1
258,29,147869107.4,125089740,13150622,6,20160520,0,0,220,1,0,0,259729,1
258,29,147869114.4,112662368,11674708,0,20151113,0,0,233,0,0,0,288166,0
258,29,147869116.9,118190298,12279688,0,20160129,0,0,219,0,0,0,564,1
258,29,147869117.1,120791738,12606392,6,20160311,0,0,218,1,0,0,1435566,1
258,29,147869120.4,2905439,282654,6,20090219,0,0,232,1,0,1130,12778,0
258,29,147869123.2,3095889,299628,6,20041126,0,0,267,1,0,734,48,1
258,29,147869150,63454990,6234111,6,20130121,0,0,226,1,0,1130,5312792,1
258,29,147869155.1,1085843,117242,6,20071231,0,0,228,1,0,14,17143,1
258,29,147869169.7,2958761,287670,6,20060213,0,0,243,1,0,14,390,0
258,29,147869169.8,122273440,12790880,6,20160429,0,0,178,1,0,0,6920971,1
258,29,147869185.8,117726076,12223984,6,20160129,0,0,209,1,0,0,1473902,1
258,29,147871875.1,134443940,14333694,0,20161118,0,0,200,0,0,0,256681,0
258,29,147871875.9,135010180,14408384,0,20161028,0,0,182,0,0,0,256080,1
258,29,147871894.1,134443940,14333694,0,20161118,0,0,200,0,0,0,256681,1
258,29,147871914.2,72281929,7103110,0,20131202,0,0,265,0,0,1175,538192,1
258,29,147871940.6,100222288,10262846,0,20150518,0,0,301,0,0,0,538192,1
258,29,147871970.8,100222298,10262846,0,20150518,0,0,172,0,0,0,538192,1
258,29,147871988,66423516,6497192,0,20120625,0,0,193,0,0,3645,538192,1
258,29,147871992.8,131071146,13918862,0,20141027,0,0,194,0,0,0,6299756,0
258,29,147871992.9,66423516,6497192,0,20120625,0,0,193,0,0,3645,538192,1
258,29,147871993.3,135010180,14408384,0,20161028,0,0,182,0,0,0,256080,1
258,29,147872011.7,134443940,14333694,0,20161118,0,0,200,0,0,0,256681,1
258,29,147872031.7,72281929,7103110,0,20131202,0,0,265,0,0,1175,538192,1
258,29,147872108.9,100222288,10262846,0,20150518,0,0,301,0,0,0,538192,1
258,29,147872113.8,132950112,14141638,0,20161028,0,0,228,0,0,0,13501,1
258,29,147872136.7,132950130,14141638,0,20161028,0,0,324,0,0,0,13501,1
258,29,147872169.3,117621784,12212230,0,20160129,0,0,211,0,0,0,1371201,1
258,29,147872190.5,123807484,12979426,0,20160502,0,0,183,0,0,0,11971,1
258,29,147872208.9,131118264,13924200,0,20100412,0,0,156,0,0,0,538192,1
258,29,147872224.5,113989164,11805542,0,20151127,0,0,213,0,0,0,5876247,1
258,29,147872245.9,127539467,13457671,0,20160708,0,0,252,0,0,0,1270444,1
258,29,147872271.1,10196782,932372,0,20110323,0,0,207,0,0,734,13499,1
258,29,147872291.8,115066984,11923366,0,20151211,0,0,203,0,0,0,4087782,1
258,29,147872312.2,127539479,13457671,0,20160708,0,0,197,0,0,0,1270444,0
258,29,147872325.9,106095104,11061270,0,20150828,0,0,251,0,0,0,4429712,1
258,29,147872351.4,125890431,13246617,0,20160704,0,0,179,0,0,0,1191615,1
258,29,147872369.4,109734566,11432416,0,20151007,0,0,172,0,0,0,4085529,0
258,29,147872370.3,123341278,12920310,0,20160422,0,0,273,0,0,0,1596266,1
258,29,147872394.1,123103236,12889906,0,20160419,0,0,200,0,0,0,2792,0
258,29,147872394.4,96818170,9854614,0,20150323,0,0,223,0,0,0,4768753,0
258,29,147872394.6,2421721,238731,0,20040101,0,0,227,0,0,14,82971,1
258,29,147872404.7,5950239,541563,0,20100331,0,0,186,0,0,2038,100675,0
258,29,147872405.8,100258492,10265930,0,20150512,0,0,233,0,0,0,259729,0
258,29,147872406.1,79875054,7964062,0,20140620,0,0,258,0,0,7,384236,0
258,29,147872406.3,114396428,11848922,0,20151204,0,0,212,0,0,0,5306539,0
258,29,147872406.5,114313210,11839652,0,20151204,0,0,196,0,0,0,1191615,0
258,29,147872406.7,124550860,13076610,0,20160506,0,0,197,0,0,0,378294,1
258,29,147875478,128878480,13624550,0,20160721,0,0,167,0,0,0,5264551,1
258,29,147875494.9,60978718,5969396,0,20120927,0,0,225,0,0,7,564,1
258,29,147875511.9,4709955,433789,0,20091120,0,0,216,0,0,7,75491,0
258,29,147875514.4,7653922,706468,0,20101119,0,0,279,0,0,556,382937,0
258,29,147875514.8,122927596,12870014,0,20160415,0,0,154,0,0,0,881751,1
258,29,147875520.9,99976954,10236282,0,20150515,0,0,214,0,0,0,647650,1
258,29,147875528.4,117621784,12212230,0,20160129,0,0,211,0,0,0,1371201,1
258,29,147875536.5,14499489,1332715,0,20111104,0,0,267,0,0,421,1653,0
258,29,147875536.8,104123020,10831132,0,20140806,0,0,226,0,0,0,550346,0
258,29,147875536.9,130495956,13842814,0,20160819,0,0,240,0,0,0,311820,0
258,29,147875538.9,72174036,7092203,0,20130621,0,0,194,0,0,137515,95397,0
258,29,147875539.4,3587258,338900,0,20061023,0,0,182,0,0,50,11963,0
258,29,147875539.7,12000509,1100662,0,20110603,0,0,242,0,0,7,13442,0
258,29,147875539.9,706840,84657,0,20011005,0,0,268,0,0,7,6048,1
258,29,147875547.5,2124367,213284,0,20080916,0,0,234,0,0,1106,104,0
258,29,147875547.9,109843102,11443400,0,20151030,0,0,202,0,0,0,8706544,0
258,29,147875548.1,99324268,10167698,0,20150511,0,0,244,0,0,0,6012232,0
258,29,147875548.3,123341276,12920310,0,20160422,0,0,241,0,0,0,1596266,0
258,29,147875548.4,102413044,10637614,0,20150629,0,0,211,0,0,0,102,0
258,29,147875548.6,125972317,13257415,0,20160603,0,0,196,0,0,0,5306539,0
258,29,147875548.8,3131211,301834,0,20020225,0,0,254,0,0,720,80906,0
258,29,147875549.1,6119449,558633,0,20090509,0,0,261,0,0,25571,57582,0
258,29,147875549.2,106733772,11128892,0,20150904,0,0,205,0,0,0,390,0
258,29,147875549.4,120128350,12525720,0,20160229,0,0,198,0,0,0,7633570,0
258,29,147875549.7,118986142,12382986,0,20160211,0,0,224,0,0,0,3469,1
258,29,147875555,121018004,12638852,0,20160320,0,0,191,0,0,0,4486020,0
258,29,147875555.2,117678828,12219078,0,20151012,0,0,190,0,0,0,468920,0
258,29,147875555.4,112662368,11674708,0,20151113,0,0,233,0,0,0,288166,0
258,29,147875555.6,113989162,11805542,0,20151127,0,0,184,0,0,0,5876247,0
258,29,147875555.8,112662270,11674704,0,20151113,0,0,200,0,0,0,288166,0
258,29,147875555.9,72717423,7152548,0,20131202,0,0,244,0,0,1130,4429712,0
258,29,147876430.1,135736388,14502268,2,20161109,0,0,177,0,0,0,1191615,1
258,29,147876448.3,135736388,14502268,2,20161109,0,0,177,0,0,0,1191615,0
258,29,147876449.4,125890419,13246617,2,20160704,0,0,182,0,0,0,1191615,0
258,29,147876450.5,125890445,13246617,2,20160704,0,0,251,0,0,0,1191615,1
258,29,147876485.6,125890447,13246617,2,20160704,0,0,270,0,0,0,1191615,1
258,29,147877536.3,135010180,14408384,0,20161028,0,0,182,0,0,0,256080,1
258,29,147877554.6,123902868,12991008,0,20160501,0,0,186,0,0,0,1191615,1
258,29,147877573.3,75867418,7518196,0,20140224,0,0,316,0,0,3645,1191615,1
258,29,147877606,65367390,6407320,0,20110620,0,0,224,0,0,3645,538192,1
258,29,147877628.5,120359034,12554508,0,20160304,0,0,198,0,0,0,1670355,1
258,29,147877648.4,131071146,13918862,0,20141027,0,0,194,0,0,0,6299756,0
258,29,147877648.8,113989164,11805542,0,20151127,0,0,213,0,0,0,5876247,0
258,29,147877649.5,90472807,9171675,0,20141114,0,0,193,0,0,3645,6299756,0
258,29,147877649.7,132950112,14141638,0,20161028,0,0,228,0,0,0,13501,1
258,29,147877670.5,128521461,13576141,0,20160715,0,0,389,0,0,0,5025,0
258,29,147877671.1,132950116,14141638,0,20161028,0,0,162,0,0,0,13501,1
258,29,147877683.6,100222298,10262846,0,20150518,0,0,172,0,0,0,538192,0
258,29,147877683.8,66423516,6497192,0,20120625,0,0,193,0,0,3645,538192,0
258,29,147877684.1,133955100,14275104,0,20161016,0,0,215,0,0,0,91244,0
258,29,147877685.2,131071150,13918862,0,20141027,0,0,187,0,0,0,6299756,0
258,29,147877686.1,131071152,13918862,0,20141027,0,0,195,0,0,0,6299756,0
258,29,147877686.4,114313186,11839652,0,20151204,0,0,203,0,0,0,1191615,0
258,29,147877687,3080153,298433,0,20070312,0,0,237,0,0,25481,82985,0
258,29,147877687.2,107825974,11242980,0,20150925,0,0,195,0,0,0,1651095,0
258,29,147877687.5,113989162,11805542,0,20151127,0,0,184,0,0,0,5876247,0
258,29,147877687.8,115066978,11923366,0,20151211,0,0,193,0,0,0,4087782,0
258,29,147877689.5,100222288,10262846,0,20150518,0,0,301,0,0,0,538192,0
258,29,147877689.7,112713994,11680732,0,20151211,0,0,200,0,0,0,1651095,0
258,29,147877689.9,127539467,13457671,0,20160708,0,0,252,0,0,0,1270444,1
258,29,147877715.1,129948422,13768506,0,20160812,0,0,392,0,0,0,9379414,1
258,29,147877719.6,127539475,13457671,0,20160708,0,0,207,0,0,0,1270444,0
258,29,147877720.1,119374304,12434394,0,20160318,0,0,181,0,0,0,9884966,0
258,29,147877721.8,134443940,14333694,0,20161118,0,0,200,0,0,0,256681,1
258,29,147877743.5,135010180,14408384,0,20161028,0,0,182,0,0,0,256080,1
258,29,147877762,132950130,14141638,0,20161028,0,0,324,0,0,0,13501,1
258,29,147878979,125890419,13246617,2,20160704,0,0,182,0,0,0,1191615,1
258,29,147878997.3,125890421,13246617,2,20160704,0,0,154,0,0,0,1191615,0
258,29,147879000,125890423,13246617,2,20160704,0,0,168,0,0,0,1191615,1
258,29,147879016.9,125890425,13246617,2,20160704,0,0,194,0,0,0,1191615,1
258,29,147879029.9,125890427,13246617,2,20160704,0,0,269,0,0,0,1191615,1
258,29,147879056.8,125890429,13246617,2,20160704,0,0,190,0,0,0,1191615,1
258,29,147879179.1,84310989,8493471,1,20140901,0,0,162,1,0,297,4087782,1
258,29,147879195.8,109735920,11432476,1,20151016,0,0,194,1,0,0,388973,1
258,29,147879215.3,112736698,11682834,1,20151113,0,0,252,1,0,0,162665,1
258,29,147879240.5,6026499,550194,1,20100101,0,0,250,1,0,14,13,1
258,29,147879260.2,125890433,13246617,2,20160704,0,0,183,0,0,0,1191615,1
258,29,147879265.5,70697364,6941024,1,20130920,0,0,227,1,0,297,246791,1
258,29,147879273.9,125890435,13246617,2,20160704,0,0,196,0,0,0,1191615,0
258,29,147879288.3,3747667,351800,1,20090710,0,0,285,1,0,734,48,1
258,29,147879320.9,69035905,6764806,1,20121112,0,0,208,1,0,3645,1047058,1
258,29,147879332.3,125890441,13246617,2,20160704,0,0,224,0,0,0,1191615,1
258,29,147879344.1,17011727,1590658,1,20120316,0,0,314,1,0,734,1270444,1
258,29,147879354.7,125890443,13246617,2,20160704,0,0,166,0,0,0,1191615,0
258,29,147879355.4,125890445,13246617,2,20160704,0,0,251,0,0,0,1191615,1
258,29,147879379.9,13766137,1259714,1,20110926,0,0,294,1,0,25481,460,1
258,29,147879409.3,107184118,11174894,1,20151023,0,0,195,1,0,0,152369,1
258,29,147879428.9,2189056,218815,1,20080919,0,0,251,1,0,1130,752,1
258,29,147879432.6,9961230,912723,0,20110203,0,0,227,0,0,734,74804,1
