media_id,is_listened
15981462,11
15981668,14
15983673,11
15985854,98
15986054,14
16003078,251
16009796,33
16009797,19
16009798,23
16013919,52
16014312,12
16014611,53
16014622,26
16014623,28
16015027,15
16015031,51
16015033,15
16015035,13
16023612,23
16023885,581
16023903,14
16024340,15
16027729,66
16030614,68
16030615,93
16030757,105
16030941,44
16031173,44
16031519,16
16035647,67
16036039,74
16040333,11
16045403,15
16051787,44
16051789,262
16064700,11
16065176,347
16067984,20
16068623,25
16072922,36
16075743,21
16077667,20
16077668,36
16077671,11
16085162,17
16087089,17
16088800,91
16089020,13
16090933,12
16090939,54
16095365,11
16095808,46
16095982,14
16096949,41
16096960,18
16099554,15
16099863,58
16106331,18
16110232,25
16110252,11
16110254,11
16110255,93
16110257,12
16110397,44
16121547,26
16125761,21
16130815,29
16130817,12
16130818,20
16130819,13
16130820,12
16130822,19
16130826,19
16130828,50
16131067,446
16139840,19
16139849,244
16143071,15
16144079,131
16145118,48
16147566,21
16149102,42
16149103,18
16149104,21
16149105,26
16149106,25
16149107,30
16149108,38
16149109,19
16149110,21
16149112,30
16149113,18
16149115,18
16149116,68
16151143,16
16153346,24
16155580,94
16160983,186
16161057,69
16161058,28
16161624,12
16161629,13
16161633,16
16161643,12
16161650,13
16161656,13
16162731,23
16165697,17
16169157,27
16183805,11
16186932,1348
16189834,65
16190641,16
16191853,19
16191854,11
16191855,28
16191856,18
16191857,11
16191858,46
16191862,20
16192028,22
16193055,11
16193204,185
16197304,13
16197305,55
16198833,167
16202379,517
16207905,22
16207912,32
16207913,13
16208162,24
16208164,41
16212159,584
16212168,41
16215869,11
16219566,437
16231025,16
16231052,31
16231058,13
16235128,26
16235816,21
16243335,11
16243986,61
16243998,78
16260814,14
16260819,11
16263684,12
16271467,268
16293855,14
16293862,85
16295505,34
16295509,11
16295511,13
16322315,11
16322322,13
16323599,120
16324863,18
16328411,818
16328614,36
16328620,16
16328695,50
16329119,48
16331228,51
16331452,12
16331689,43
16334755,20
16336438,19
16341244,32
16362979,14
16385638,16
16392025,17
16392026,59
16392027,67
16392029,13
16392034,26
16392196,14
16393890,49
16401957,22
16401970,24
16404005,43
16407912,23
16407919,86
16412330,69
16413686,11
16415892,18
16415976,11
16417751,14
16417755,12
16418222,185
16418240,301
16418245,657
16418246,27
16418251,104
16418256,224
16418581,11
16418582,15
16418912,11
16418932,124
16428707,16
16431820,38
16431864,48
16431865,16
16431866,14
16431868,15
16431869,12
16431879,16
16431882,11
16433483,19
16433484,20
16433486,62
16433488,12
16433495,62
16433497,14
16433498,107
16433500,22
16433501,29
16438404,15
16460868,17
16462613,188
16462618,20
16462620,102
16467015,51
16467432,148
16467587,20
16474595,24
16475355,41
16483612,104
16488576,82
16488723,668
16501726,22
16501727,1744
16501728,2936
16501729,44
16501731,21
16501732,18
16501733,28
16501735,11
16502102,22
16502134,30
16509268,22
16537630,43
16540809,12
16541029,112
16541030,23
16541031,53
16541032,55
16541033,25
16541034,18
16541035,30
16541036,29
16541038,114
16541039,27
16542525,12
16543731,12
16543753,11
16543783,143
16543900,82
16550054,36
16555659,41
16557173,34
16565206,35
16565387,13
16565388,16
16565390,146
16565391,17
16565394,26
16565396,755
16567361,27
16569071,27
16569118,12
16569220,29
16571662,73
16571663,34
16573319,14
16574062,15
16577274,13
16578124,52
16580012,44
16580174,13
16580713,12
16582753,38
16582763,24
16583878,14
16583892,23
16587405,113
16588637,14
16588644,68
16590865,215
16594260,17
16597546,35
16600618,19
16601047,21
16601049,11
16601051,11
16601052,15
16607927,13
16607977,668
16608525,53
16608539,12
16612290,24
16612297,11
16617001,13
16617258,32
16619451,141
16624046,13
16626827,12
16630108,12
16630110,16
16630556,13
16630568,61
16630768,12
16630769,16
16631527,24
16631528,30
16631531,625
16631533,75
16631686,11
16631688,12
16631695,11
16631697,46
16636111,48
16638433,25
16639051,11
16641218,18
16641223,35
16642500,72
16642502,13
16643025,29
16645081,30
16645088,52
16650331,11
16650332,40
16652795,91
16661416,27
16663934,12
16667461,24
16667842,46
16668495,22
16668497,20
16668499,449
16668853,27
16668855,12
16668857,11
16670647,34
16672818,27
16675653,17
16675731,21
16675733,21
16675742,12
16685528,14
16685635,20
16691977,115
16702516,12
16702521,11
16705331,15
16705333,131
16705415,19
16705422,16
16705443,16
16705444,956
16705445,21
16705446,16
16705447,25
16705448,137
16705449,117
16705450,21
16705451,12
16705452,56
16705453,34
16705454,14
16705455,15
16705456,14
16705457,2520
16705458,15
16705459,182
16705461,345
16709852,13
16710061,26
16710671,16
16710851,13
16711116,92
16711144,45
16711145,15
16712341,272
16712342,21
16712343,11
16712420,12
16717069,51
16737269,22
16752601,15
16752602,24
16753975,15
16754498,12
16756711,16
16756716,18
16757523,14
16757525,50
16757538,14
16758519,13
16780708,14
16795273,17
16814749,14
16817898,12
16818124,49
16820818,12
16821412,71
16821726,14
16824825,12
16825854,16
16825855,11
16828073,13
16828075,11
16831141,20
16845883,78
16849618,20
16853893,35
16854040,17
16873419,111
16878790,17
16878795,32
16883201,12
16906336,37
16915018,20
16918512,31
16918515,172
16918525,34
16918642,11
16919433,57
16923486,12
16927993,11
16935887,11
16935888,19
16935918,36
16935919,41
16937954,17
16938301,35
16944546,237
16947330,12
16948182,25
16948183,92
16970720,12
16970821,33
16970829,36
16976613,15
16976861,25
16977791,15
16977926,19
16977929,36
16977930,51
16982353,12
16982364,75
16983895,18
16984503,72
16988288,51
16995727,53
17000042,25
17000045,76
17000055,96
17000056,41
17000060,26
17000114,242
17000117,68
17000118,52
17000119,41
17002673,14
17002674,81
17009376,42
17011727,20
17011736,12
17011978,12
17014992,22
17025337,11
17052769,12
17073833,19
17091679,44
17091680,24
17093558,14
17099299,11
17099424,16
17099535,15
17099558,14
17099563,12
17099567,114
17099646,146
17099722,21
17114578,12
17116650,25
17116703,17
17117102,15
17126252,14
17126259,28
17129741,18
17129745,15
17132112,116
17135108,207
17135109,286
17135110,158
17135111,1199
17135112,25
17135113,13
17135114,39
17135115,50
17135118,14
17135119,16
17135120,84
17135121,63
17135122,235
17135124,170
17135202,34
17135208,22
17140871,18
17143856,34
17143857,159
17143858,505
17143859,30
17143860,27
17143861,31
17143862,554
17143863,135
17143864,19
17143865,60
17143866,140
17143867,25
17143868,23
17143879,11
17143899,88
17143920,59
17143940,20
17153217,22
17162820,12
17162826,371
17163877,12
17168782,93
17169108,30
17170940,11
17170977,16
17188148,128
17191428,835
17191432,17
17191641,18
17191643,12
17193155,60
17194639,13
17197556,13
17198058,77
17198656,12
17199718,154
17199746,20
17199748,12
17199762,1619
17199783,87
17199784,2488
17199785,30
17199786,232
17199787,33
17199788,36
17199789,16
17199790,35
17199791,17
17199792,36
17199793,322
17199803,34
17199898,207
17199905,63
17199958,16
17199960,33
17199989,21
17200405,44
17221404,11
17221438,12
17227034,21
17232257,228
17232258,12
17240421,20
17243488,17
17250353,13
17254096,30
17255988,12
17255995,12
17258000,44
17258764,12
17258766,158
17258772,21
17282071,15
17293570,30
17293576,26
17299027,15
17308568,19
17324548,33
17325506,131
17330206,13
17330209,34
17330211,12
17330679,22
17330680,17
17332922,44
17332923,18
17332924,13
17332925,468
17332926,11
17332927,57
17333524,11
17345985,738
17346161,13
17346172,11
17347911,53
17347961,102
17347963,30
17347964,312
17347966,131
17347967,2165
17347969,89
17347970,22
17347971,52
17347973,18
17347974,46
17347976,20
17347977,34
17347979,63
17347980,13
17347983,39
17347985,51
17347988,135
17358030,11
17360732,30
17360737,96
17363279,104
17380453,36
17383387,12
17385109,47
17385197,22
17385200,16
17387849,17
17390736,1250
17390987,188
17390999,12
17391003,13
17399971,11
17412718,55
17426509,37
17429641,11
17434499,65
17434791,22
17466017,46
17479889,47
17479898,13
17479920,13
17479922,78
17480042,19
17481145,14
17481146,18
17481147,13
17481148,11
17481151,11
17481154,18
17481478,12
17484723,26
17490403,80
17490404,61
17490405,14
17490406,88
17490407,17
17490580,55
17494497,24
17497417,88
17506060,46
17507428,13
17507930,231
17509270,13
17509289,30
17509291,12
17509298,44
17509891,146
17510064,965
17510316,40
17521819,14
17522632,80
17530335,14
17530534,13
17530538,100
17530540,104
17530544,28
17530548,69
17533807,11
17534587,11
17539097,13
17542369,36
17542591,21
17542827,13
17542829,32
17542832,11
17542838,18
17543401,13
17543453,30
17545242,11
17546441,119
17546556,30
17546558,150
17553927,12
17561430,159
17561482,11
17561504,13
17561510,11
17561512,20
17561556,11
17563300,30
17564011,14
17570206,13
17570895,18
17570896,24
17570897,11
17570900,11
17570901,11
17570902,24
17570909,11
17572461,42
17572473,14
17615563,378
17615564,30
17615565,129
17615566,18
17615568,2419
17615570,43
17616174,117
17616240,26
17616357,13
17616687,25
17618818,19
17621953,34
17625548,68
17639046,16
17639594,15
17640801,16
17668285,173
17669996,64
17670000,20
17694889,18
17694890,19
17694893,16
17694896,11
17694897,12
17694899,28
17694901,12
17695080,17
17695084,69
17695659,11
17695670,40
17701738,11
17701755,30
17716661,26
17741413,20
17741459,18
17741514,16
17761448,119
17768061,30
17774104,40
17777870,33
17777871,28
17806349,57
17806787,23
17806810,385
17806838,11
17826508,2197
17827287,11
17827330,90
17827331,13
17827439,17
17827560,23
17827563,250
17827566,20
17827570,57
17840804,163
17840911,43
17858332,189
17858421,13
17860018,105
17868348,70
17868552,31
17868690,128
17880751,15
17881073,31
17881354,107
17881414,40
17887212,12
17887219,39
17911766,25
17911843,12
17911847,12
17912220,14
17914652,316
17914654,180
17914660,12
17914672,15
17914988,458
17914989,37
17915008,198
17915942,54
17919329,572
17950904,11
17994676,34
17995727,12
18002284,11
18005113,86
18061916,46
18063010,112
18063011,72
18063012,144
18063013,1388
18063014,68
18063015,276
18063016,100
18063017,69
18063018,83
18063019,101
18063020,45
18063021,80
18063022,357
18063023,59
18063167,12
18063173,11
18071462,400
18074705,15
18074715,40
18078989,49
18111634,12
18111639,17
18111919,36
18111920,22
18111929,13
18112055,38
18161890,20
18181474,54
18181530,731
18181613,135
18181617,25
18181620,12
18186403,73
18186409,15
18186413,15
18190270,958
18190271,63
18190272,60
18190273,92
18190274,42
18190275,83
18190276,298
18190277,53
18190278,33
18190279,34
18190280,315
18190281,26
18190282,15
18191501,11
18196987,29
18199034,31
18199035,90
18199520,42
18205331,92
18205332,13
18205337,24
18205338,15
18209258,12
18211595,11
18211596,181
18225793,71
18226805,30
18227355,18
18227738,18
18227774,18
18227778,29
18227779,45
18231854,50
18232117,177
18232387,37
18232399,14
18232401,13
18232415,81
18232422,32
18232434,11
18232456,68
18232458,49
18232462,26
18234344,46
18234559,20
18234563,28
18234665,39
18234681,12
18246851,13
18253351,19
18255661,13
18255671,15
18255701,18
18255791,68
18333001,20
18348281,46
18418751,26
18435581,11
18475381,24
18544521,104
18582151,65
18768391,18
18808791,12
19004851,16
19106801,17
19271551,45
19271661,19
19271671,377
19271701,32
19271721,12
19511861,12
19563061,20
20427841,19
20517171,525
20557471,11
20557671,39
20559951,45
20664811,13
20665661,13
20665831,14
20665841,13
20665851,11
20780061,69
21224561,50
21504711,12
21507031,20
21524701,12
21524721,15
21524761,16
21598741,51
21711111,40
21723111,20
21726631,15
21726661,19
21726791,12
21726821,77
21761791,312
21857481,13
21857501,63
22354071,36
22354131,11
22369161,18
22370761,138
22370771,49
22370791,197
22370821,68
22370831,16
22370841,71
22370901,33
22370911,24
22495471,15
22518291,20
22522921,57
22537201,11
22643341,11
22661021,13
22739731,20
22784801,27
22784821,45
22785001,11
22798831,11
22798961,25
22799081,20
22922701,16
22922721,11
22945391,11
22953571,20
22961611,23
22998181,32
23025201,40
23025251,11
23033961,11
23144571,14
23204001,20
23261681,25
23264141,13
23264161,86
23264341,15
23264541,19
23403561,19
23403631,27
23407031,43
23482131,19
23598981,21
23892061,13
23892171,13
23934221,13
23935591,13
23935671,20
23936441,14
24086521,61
24131531,15
24135211,17
24274211,38
24276241,68
24277321,34
24277331,29
24406381,46
24602321,13
24608141,15
24814211,16
24830961,15
24835991,13
24925321,15
24947941,53
24949681,45
25128451,16
25173121,17
25479151,20
25479161,32
25479181,15
25514171,27
25712811,12
25735531,19
25746431,700
25746611,96
25856271,28
25887961,670
25927771,19
26207621,20
26264001,18
26264201,13
26266101,15
26333331,46
26363701,99
26401961,14
26608041,11
26608061,408
26608071,17
26608091,11
26698591,17
26810671,17
26865341,12
26887391,15
26888631,43
26888881,15
26890071,55
26891041,20
26895911,43
26915491,14
26915571,11
26924661,23
26995391,147
27001031,30
27012401,11
27012411,17
27012451,12
27012491,36
27016531,20
27018051,12
27018511,34
27018571,29
27018581,11
27045891,17
27053411,18
27092561,14
27099151,17
27105991,13
27131061,42
27140161,11
27464901,152
27465061,204
27480561,11
27526011,12
27526251,28
27536491,24
27536711,19
27552581,202
27558941,34
27569811,19
27617001,14
27617041,13
27618891,23
27636131,23
27636471,12
27637231,12
27637521,12
27770691,25
27770711,32
27883921,11
27883931,13
27892131,18
27997701,63
27999661,240
27999671,660
27999681,254
27999691,16
27999701,11
27999721,14
27999731,32
27999741,74
27999751,12
27999761,34
28037941,75
28105291,19
28105311,44
28105321,24
28105391,11
28122931,13
28122971,14
28123001,114
28123681,12
28134271,14
28183361,12
28203911,15
28203921,15
28203971,43
28247661,43
28314861,63
28381751,35
28497601,44
28497621,46
28497681,78
28604481,17
28606111,24
28774851,81
28789631,64
28821161,19
28852681,12
28852731,12
28852751,113
28852761,156
28852851,24
28852861,12
28859561,17
28877451,13
28877471,33
28883351,93
28923901,11
28958611,291
29103301,15
29190911,224
29197231,331
29199281,149
29199401,31
29218861,18
29218881,15
29278151,29
29360171,51
29360241,12
29367371,18
29367381,23
29367391,17
29367401,21
29367411,12
29367421,22
29367431,12
29367451,19
29367461,25
29367471,15
29367491,23
29367511,23
29367761,12
29367911,12
29372831,13
29373661,618
29377601,421
29378791,51
29381011,16
29381041,63
29382041,12
29382601,38
29382651,312
29384371,17
29385541,46
29391601,13
29392051,54
29397961,21
29472731,30
29702431,16
29702441,18
29702451,16
29702461,19
29702471,19
29702481,22
29706521,32
29706531,24
29706641,61
29707601,11
29707791,12
29735501,16
29735521,53
29735541,69
29763781,11
29770661,15
29777641,13
29783211,13
29823861,70
30144551,81
30144561,11
30144571,21
30144581,42
30144591,14
30144611,16
30144621,11
30144631,34
30144641,12
30144651,12
30145931,16
30147431,11
30148041,197
30229451,11
30230021,195
30297481,46
30364411,12
30510941,14
30523121,17
30760131,13
30760311,12
30773001,68
30773041,18
30773081,13
30777711,22
30818121,21
30845901,19
30863051,170
30870291,28
30886741,11
30931631,24
30966831,28
30966861,37
31039141,12
31050111,69
31062031,12
31062051,17
31118731,11
31146251,15
31146281,13
31150021,78
31150321,14
31347191,11
32105731,40
32106011,198
32106451,11
32116721,216
32118901,100
32120341,14
32131071,17
32135441,30
32140151,22
32140181,12
32144921,24
32188071,11
32329571,102
32332731,13
32400141,13
32515271,14
32563631,26
32582211,13
32780901,210
32817501,36
32870011,69
32890571,71
32891601,20
32899061,128
32910871,99
32910961,28
32936031,12
32936061,12
32936091,189
32936121,12
32936141,28
33018871,108
33084271,16
33084401,35
33127611,170
33190711,26
33209971,36
33216061,15
33216071,16
33216081,93
33216111,462
33236581,14
33255551,112
33309261,18
33309641,11
33309671,208
33316241,14
33367291,14
33367621,30
33382321,62
33442211,19
33450101,44
33568471,34
33568491,33
33698661,20
33698671,15
33698681,19
33803731,11
33869821,57
33876721,153
33909591,13
33993901,15
33993911,61
33993921,310
33993931,19
34041891,26
34041941,311
34132151,29
34179481,12
34194311,12
34212321,13
34292101,15
34463261,37
34463921,16
34465021,58
34465311,43
34477431,23
34477481,26
34477491,112
34477531,62
34478501,11
34486521,26
34486531,24
34486541,24
34486551,23
34486561,19
34486571,45
34486581,21
34486591,45
34486601,18
34486611,16
34486621,70
34486631,15
34486641,18
34486651,13
34486661,19
34486671,12
34486711,11
34486721,23
34486781,12
34486801,33
34548311,81
34557781,15
34563911,133
34563971,41
34588201,12
34590861,31
34598361,16
34598481,14
34603261,11
34612751,70
34693131,51
34792281,14
34817661,39
34818191,208
34819991,22
34849441,34
34849451,18
34849471,12
34849541,16
34860761,11
34861601,16
34872931,12
34922501,245
34922521,53
34922821,108
34939951,83
34939991,17
34945351,12
34945401,42
35069831,44
35088191,11
35088291,100
35088331,22
35088501,21
35098491,63
35357851,12
35360791,43
35407931,935
35459581,20
35461491,15
35501151,33
35632041,46
35688981,13
35748491,150
35760991,22
35769921,12
35946821,61
35946831,15
35946841,79
35946851,104
35946871,376
35946881,11
35949571,21
35952511,86
35952531,53
36002131,19
36002651,318
36002831,52
36002861,45
36055581,73
36078461,216
36109641,14
36315731,257
36315751,35
36352621,16
36356441,13
36356551,44
36356611,11
36356631,19
36481091,13
36527271,588
36529721,21
36536061,25
36537911,13
36541561,20
36541581,19
36602151,21
36612231,13
36620071,12
36701461,28
36716341,11
36783851,12
36868271,26
36872501,13
37027881,17
37027901,22
37027921,92
37027941,14
37027961,13
37027971,22
37027991,170
37028001,11
37028021,36
37030431,15
37077071,11
37128791,26
37149951,969
37149961,594
37149971,30
37149981,31
37149991,199
37150001,18
37150011,14
37150021,24
37150031,137
37150051,68
37150061,15
37150081,121
37150091,11
37150101,11
37181461,18
37182191,18
37184281,12
37184321,13
37184331,19
37184341,13
37184351,13
37184361,29
37191341,18
37217271,125
37223111,11
37255311,13
37618341,15
37655761,14
37658291,21
37707121,12
37707151,57
37707191,16
37707241,12
37728531,49
37730691,18
37730741,15
37730751,14
37730771,22
37733631,27
37734391,120
37734401,111
37734411,432
37734421,37
37734431,46
37734441,230
37734451,34
37734461,117
37734471,34
37734481,31
37734491,25
37734501,37
37739311,12
37783911,12
38019911,91
38020041,32
38020141,11
38020151,17
38049191,11
38049311,33
38052071,14
38052121,18
38084061,21
38084071,13
38206341,195
38206351,11
38217121,38
38217351,42
38249931,13
38250031,23
38250081,152
38250331,44
38285281,18
38290561,755
38290581,12
38290591,31
38290631,145
38334381,125
38372241,17
38427431,168
38427441,14
38427451,154
38428991,566
38432461,340
38441801,31
38512871,14
38775631,21
38776761,38
38776871,15
38794631,17
38794671,16
38794701,20
38839981,11
38873271,24
38874401,11
38874471,45
38874511,14
38874611,39
38875131,16
38882671,13
38934631,50
38934641,434
38999311,14
39056731,54
39062771,23
39106321,41
39106331,26
39106341,23
39106351,30
39106361,36
39106371,23
39106381,25
39106391,27
39106401,19
39106411,20
39106421,18
39106431,22
39106441,15
39114191,13
39114221,14
39114241,19
39114251,15
39262451,56
39299731,13
39336401,121
39407211,14
39496571,13
39544381,334
39544421,19
39544531,15
39544571,14
39544651,15
39577801,49
39777771,36
39944351,16
39984951,11
40067601,16
40067621,19
40068171,13
40077991,43
40078031,46
40114531,32
40477771,120
40477791,11
40483211,200
40579661,18
40584501,23
40783711,17
40813391,21
40813401,15
40816191,11
40816241,12
40816251,11
40816311,15
40816531,15
40869411,12
40974671,133
40983421,36
41034851,241
41034871,42
41034881,66
41034891,40
41034901,25
41034911,43
41034921,23
41034931,24
41034941,29
41034951,27
41034961,20
41034971,24
41034981,18
41035131,293
41037191,133
41071201,21
41077431,17
41142471,14
41292391,35
41292991,11
41293001,26
41293091,57
41306291,25
41319291,47
41325571,11
41326011,27
41327051,13
41494181,161
41609721,13
41610491,13
41621451,21
41625991,31
41648851,79
41700681,39
41700701,17
41700711,12
41700731,13
41731181,11
41731271,14
41731291,18
41731301,17
42183801,11
42187651,155
42187751,58
42196561,11
42341021,31
42341161,17
42363021,15
42363231,13
42386741,33
42386801,16
42535191,247
42664601,58
42791331,66
42815401,14
42840911,17
42855631,44
42859111,20
42859131,36
42859231,11
42872151,144
42882981,67
42916911,14
42938371,12
42998831,40
43001321,11
43007641,15
43010951,71
43025401,13
43025601,118
43037601,27
43037611,50
43037621,40
43037631,18
43037641,36
43037651,31
43037661,21
43037681,13
43037701,11
43037711,28
43053621,22
43060451,11
43169641,47
43173631,29
43248071,233
43259551,153
43296901,24
43299451,48
43311211,18
43339311,11
43340181,24
43340191,13
43340201,15
43340241,11
43340281,21
43355851,20
43355861,66
43355871,15
43730041,27
43782891,33
43783821,87
43785051,17
43792571,76
43816911,208
43816951,113
44055861,14
44060531,31
44062141,12
44112381,97
44123591,22
44123611,18
44134601,63
44136731,12
44136771,11
44186591,23
44230981,506
44230991,95
44231001,47
44231011,34
44231021,15
44231031,219
44231081,16
44231141,12
44231151,32
44231211,95
44250361,162
44257821,15
44292131,14
44300701,25
44300721,335
44300741,25
44300751,47
44300771,383
44300781,24
44300801,71
44300821,33
44300831,33
44300851,72
44300861,201
44300881,29
44300891,22
44300911,42
44300931,63
44300951,46
44300961,16
44577441,11
44586841,13
44586851,36
44587041,14
44615491,29
44629901,27
44630091,11
44630121,11
44718081,20
45040261,27
45076071,126
45085951,14
45151701,15
45168211,70
45170491,16
45178181,15
45247791,73
45247841,26
45413441,12
45490271,34
45526061,24
45527401,24
45529591,11
45544471,17
45544481,11
45544541,34
45544551,11
45561771,12
45561821,25
45594171,40
45594181,104
45594191,23
45594211,139
45594231,21
45594241,17
45594261,32
45594281,83
45594301,19
45594311,33
45594321,15
45594351,13
45594361,236
45594371,48
45594381,15
45595931,44
45616751,73
45616761,14
45616771,24
45673011,59
45691001,11
45808641,48
45817711,11
45827821,15
45830741,11
45948541,13
45953601,13
45995281,62
46042121,14
46042181,11
46042231,11
46083281,14
46083371,13
46092791,70
46127231,78
46138391,288
46210091,320
46226321,16
46230981,68
46231101,16
46231231,16
46233171,15
46233191,37
46233891,11
46244231,12
46246371,43
46246611,19
46247391,15
46247401,20
46247411,15
46247441,13
46251471,2363
46251481,24
46253081,14
46253111,14
46279231,13
46280411,1736
46280471,184
46285181,19
46299441,96
46300831,819
46307001,1343
46307091,438
46417901,42
46430241,13
46433931,45
46434091,11
46451781,30
46531971,13
46600631,29
46600651,33
46600711,18
46600731,37
46641221,11
46676721,16
46716751,11
47294041,11
47425201,163
47589981,11
49582501,57
49599321,82
49624271,65
49626761,28
49633921,20
49635381,22
49649591,45
49945861,41
49945931,11
50307421,15
50307431,18
50307511,17
50310001,23
50321691,71
50359061,136
50359301,628
50436291,31
50454871,22
50553701,20
50553711,13
50553771,25
50553801,11
50553831,11
50553891,60
50553951,11
50553981,15
51099701,26
51125091,28
51128341,16
51150201,21
51182271,55
51191651,80
51263291,11
51263311,24
51311561,25
51312461,24
51444971,56
51445051,11
51490461,15
51490471,43
51512891,67
51552191,11
51552231,11
51555951,83
51556131,23
51556361,32
51556471,41
51620421,28
51773401,14
51867991,443
52071841,11
52212001,76
52230411,100
52257631,228
52282251,13
52349501,15
52367561,13
52487691,31
52487701,119
52487711,54
52519151,13
52526501,34
52688381,20
52699701,22
52735971,844
52780241,11
52780261,17
52870851,14
52871941,371
52872701,28
52872711,13
52889521,42
52994501,14
53062041,28
53067701,61
53067731,32
53072841,16
53232951,17
53233221,35
53282131,72
53288981,296
53330271,19
53385411,16
53409761,16
53439591,14
53471561,11
53474901,13
53487291,14
53487301,16
53487441,16
53505391,21
53539891,33
53561401,160
53561501,26
53626281,11
53686811,22
53686821,30
53686831,14
53686841,25
53686851,12
53686861,24
53686891,13
53686931,11
53686951,20
53686981,11
53687011,19
53687031,19
53775761,17
53825251,316
53852471,425
53868371,23
53872431,34
53936991,63
53937091,25
53937141,62
53946551,14
53946561,20
53946571,17
53946581,14
53946591,16
53946601,12
53946611,13
53946621,12
53956971,32
53956981,17
53956991,28
53957001,16
53957021,18
53957031,51
53957041,31
53959111,11
53978431,44
53978471,29
53978501,11
53978511,16
54003531,25
54071661,18
54119061,21
54305061,110
54324561,39
54324571,26
54324591,71
54340821,52
54340921,12
54341021,18
54420921,1569
54428401,11
54519701,219
54519711,1432
54519721,124
54519731,95
54519741,123
54519751,108
54519761,1198
54519771,37
54519781,124
54519791,53
54519801,44
54519811,174
54519821,65
54519831,254
54599511,11
54617531,45
54617841,14
54751681,80
54754741,66
54766191,11
54790581,20
54813961,84
54814331,13
54814691,23
54814941,11
54916961,22
54956571,151
54995881,57
54995901,12
54995911,15
54995921,111
54996031,36
55003861,91
55009831,13
55012841,14
55012861,12
55151071,27
55151091,14
55151191,11
55219531,17
55219541,15
55219551,59
55223281,44
55277541,205
55339771,42
55340861,11
55366421,14
55513431,94
55614311,11
55614681,32
55700371,12
55700391,40
55700481,15
55700491,53
55700501,15
55700541,16
55710711,116
55753501,32
55824061,278
55829181,313
55844731,13
55848051,961
56030471,12
56047351,11
56074311,17
56114631,16
56293961,447
56295281,34
56308171,19
56308181,63
56308191,16
56308201,47
56308211,83
56308221,41
56374201,16
56467511,11
56467521,37
56467531,12
56467541,44
56467551,44
56467601,12
56547261,60
56675421,61
56675521,12
56718321,379
56718351,36
56754981,17
56765611,15
56824361,31
56828321,23
56851781,22
56853081,15
56885861,12
56889611,277
56889621,12
56889631,12
56889641,37
56889651,267
56889661,11
56889691,24
56889721,16
56889731,11
56889761,2432
56889771,100
56889781,87
56889791,61
56889801,43
56889811,35
56889821,95
56889831,48
56889841,366
56889851,66
56889861,75
56889871,35
56889881,20
56889891,33
56889901,62
56889911,15
56889921,21
56889931,12
56889941,15
56889951,22
56889961,12
56889981,29
56890001,18
56890021,11
56890031,14
56890051,11
56890151,43
56890351,890
56890391,27
56890401,86
56890411,46
56890421,74
56890431,35
56890441,56
56890451,47
56890461,800
56890471,36
56890481,52
56890491,34
56890501,38
56890511,48
56890521,142
56890531,46
56890561,11
56890651,16
56890761,41
56893291,16
56894471,14
56894491,47
56894501,43
56894511,108
56894551,39
56897541,11
56985021,15
57007241,42
57060301,20
57089651,31
57106391,12
57119511,22
57136601,36
57136671,17
57181761,16
57213671,12
57236661,19
57278301,218
57278331,29
57278351,32
57278401,19
57278491,18
57278621,11
57278661,23
57278671,18
57278681,14
57278701,97
57278721,13
57278761,12
57309311,30
57428311,22
57481861,24
57560191,45
57566911,30
57631771,35
57631781,70
57727731,20
57730051,210
57801521,27
57836531,37
57836541,127
57836551,11
57836631,30
57839301,65
57839321,14
57839421,16
57839531,11
57839571,51
57839591,19
57840351,15
57841671,90
57843931,16
57859991,87
57863041,208
57879981,18
57883221,18
57922901,12
58029691,15
58030901,12
58065181,31
58065191,13
58065201,13
58065211,13
58065301,12
58069911,43
58069921,55
58069981,16
58074241,16
58074261,18
58074311,12
58075161,45
58075171,16
58075181,12
58075191,11
58075201,106
58075231,36
58075451,12
58201441,20
58202221,13
58202241,13
58202251,11
58241681,310
58328271,16
58377381,15
58388651,39
58388661,28
58388671,27
58388681,20
58388691,17
58388701,25
58388711,21
58388721,14
58388731,25
58388741,11
58388761,17
58391691,17
58391701,23
58391711,15
58391721,12
58391791,18
58391831,23
58427101,15
58494031,36
58494051,17
58779371,13
58782251,413
58784631,16
58786551,39
58786561,20
58786571,34
58786581,104
58786591,58
58786611,113
58786621,31
58786631,23
58786641,373
58786651,15
58786661,11
58786681,34
58786701,39
58786711,116
58786741,248
58789821,21
58818721,11
58825781,15
58837701,39
58839091,20
58890011,34
58890141,26
58898971,26
58996771,19
59005161,37
59027091,20
59042791,11
59054001,172
59054011,65
59054021,99
59054031,49
59054041,57
59054051,71
59054061,52
59054071,50
59054081,49
59054091,36
59054101,142
59127261,14
59158221,23
59325581,46
59384981,29
59481501,12
59506491,249
59506511,11
59506521,53
59506751,11
59506771,651
59506781,11
59509531,97
59509541,104
59509551,12
59509561,166
59509591,32
59509611,143
59509621,32
59509631,12
59517831,43
59525761,16
59541431,15
59541451,11
59594261,25
59594371,23
59668471,27
59777571,18
59819421,16
59838451,11
59839891,12
59874071,16
59874091,18
59943071,132
59943131,14
59966641,110
59985861,14
59985891,76
60018611,41
60019821,18
60046231,12
60121571,13
60137441,37
60137451,212
60137461,503
60198751,12
60200361,78
60200371,73
60200381,2010
60200391,2452
60200401,23
