user_id,is_listened
4954,498
4955,498
4956,498
4957,498
4958,498
4959,498
4960,498
4961,498
4962,497
4963,497
4964,497
4965,497
4966,497
4967,496
4968,496
4969,496
4970,496
4971,496
4972,496
4973,496
4974,496
4975,496
4976,496
4977,495
4978,495
4979,495
4980,495
4981,495
4982,495
4983,495
4984,495
4985,495
4986,495
4987,495
4988,495
4989,495
4990,495
4991,495
4992,495
4993,495
4994,495
4995,495
4996,494
4997,494
4998,494
4999,494
5000,494
5001,494
5002,494
5003,494
5004,494
5005,493
5006,493
5007,493
5008,493
5009,493
5010,493
5011,493
5012,493
5013,492
5014,492
5015,492
5016,492
5017,492
5018,492
5019,492
5020,492
5021,492
5022,492
5023,492
5024,492
5025,491
5026,491
5027,491
5028,491
5029,491
5030,491
5031,491
5032,491
5033,490
5034,490
5035,490
5036,490
5037,490
5038,490
5039,490
5040,490
5041,490
5042,490
5043,490
5044,490
5045,490
5046,489
5047,489
5048,489
5049,489
5050,489
5051,489
5052,489
5053,489
5054,489
5055,489
5056,489
5057,489
5058,488
5059,488
5060,488
5061,488
5062,488
5063,488
5064,488
5065,488
5066,487
5067,487
5068,487
5069,487
5070,487
5071,487
5072,487
5073,487
5074,487
5075,487
5076,487
5077,487
5078,487
5079,487
5080,486
5081,486
5082,486
5083,486
5084,486
5085,486
5086,486
5087,486
5088,486
5089,486
5090,485
5091,485
5092,485
5093,485
5094,485
5095,485
5096,485
5097,485
5098,485
5099,484
5100,484
5101,484
5102,484
5103,484
5104,484
5105,483
5106,483
5107,483
5108,483
5109,483
5110,483
5111,483
5112,483
5113,482
5114,482
5115,482
5116,482
5117,482
5118,482
5119,482
5120,482
5121,482
5122,482
5123,482
5124,482
5125,482
5126,481
5127,481
5128,481
5129,481
5130,481
5131,481
5132,481
5133,481
5134,480
5135,480
5136,480
5137,480
5138,480
5139,480
5140,480
5141,480
5142,480
5143,480
5144,480
5145,479
5146,479
5147,479
5148,479
5149,479
5150,478
5151,478
5152,478
5153,478
5154,478
5155,478
5156,478
5157,478
5158,478
5159,478
5160,478
5161,478
5162,478
5163,478
5164,478
5165,477
5166,477
5167,477
5168,477
5169,477
5170,477
5171,477
5172,477
5173,476
5174,476
5175,476
5176,476
5177,476
5178,476
5179,476
5180,476
5181,476
5182,476
5183,476
5184,476
5185,476
5186,476
5187,476
5188,475
5189,475
5190,475
5191,475
5192,475
5193,475
5194,475
5195,475
5196,475
5197,474
5198,474
5199,474
5200,474
5201,474
5202,474
5203,474
5204,474
5205,473
5206,473
5207,473
5208,473
5209,473
5210,473
5211,473
5212,473
5213,473
5214,473
5215,473
5216,473
5217,472
5218,472
5219,472
5220,472
5221,472
5222,472
5223,472
5224,472
5225,472
5226,472
5227,472
5228,472
5229,472
5230,472
5231,472
5232,472
5233,472
5234,471
5235,471
5236,471
5237,471
5238,471
5239,471
5240,471
5241,471
5242,471
5243,471
5244,471
5245,471
5246,470
5247,470
5248,470
5249,470
5250,470
5251,470
5252,470
5253,470
5254,470
5255,470
5256,470
5257,470
5258,470
5259,470
5260,470
5261,470
5262,470
5263,469
5264,469
5265,469
5266,469
5267,469
5268,469
5269,469
5270,468
5271,468
5272,468
5273,468
5274,468
5275,468
5276,468
5277,468
5278,467
5279,467
5280,467
5281,467
5282,467
5283,467
5284,467
5285,467
5286,467
5287,467
5288,467
5289,467
5290,466
5291,466
5292,466
5293,466
5294,466
5295,466
5296,466
5297,466
5298,466
5299,466
5300,466
5301,466
5302,466
5303,465
5304,465
5305,465
5306,465
5307,465
5308,465
5309,465
5310,465
5311,465
5312,465
5313,465
5314,465
5315,465
5316,465
5317,465
5318,465
5319,465
5320,465
5321,465
5322,465
5323,464
5324,464
5325,464
5326,464
5327,464
5328,464
5329,464
5330,464
5331,464
5332,464
5333,464
5334,463
5335,463
5336,463
5337,463
5338,463
5339,463
5340,463
5341,463
5342,463
5343,463
5344,463
5345,463
5346,462
5347,462
5348,462
5349,462
5350,462
5351,462
5352,462
5353,462
5354,462
5355,462
5356,462
5357,461
5358,461
5359,461
5360,461
5361,461
5362,461
5363,461
5364,461
5365,461
5366,461
5367,461
5368,461
5369,461
5370,460
5371,460
5372,460
5373,460
5374,459
5375,459
5376,459
5377,459
5378,459
5379,459
5380,459
5381,459
5382,459
5383,459
5384,459
5385,459
5386,459
5387,458
5388,458
5389,458
5390,458
5391,458
5392,458
5393,458
5394,458
5395,457
5396,457
5397,457
5398,457
5399,457
5400,457
5401,457
5402,457
5403,457
5404,457
5405,457
5406,457
5407,457
5408,456
5409,456
5410,456
5411,456
5412,456
5413,456
5414,456
5415,456
5416,456
5417,456
5418,456
5419,456
5420,455
5421,455
5422,455
5423,455
5424,455
5425,455
5426,455
5427,455
5428,455
5429,455
5430,455
5431,455
5432,454
5433,454
5434,454
5435,454
5436,454
5437,454
5438,453
5439,453
5440,453
5441,453
5442,453
5443,453
5444,453
5445,453
5446,453
5447,453
5448,453
5449,453
5450,453
5451,453
5452,453
5453,452
5454,452
5455,452
5456,452
5457,452
5458,452
5459,452
5460,452
5461,452
5462,452
5463,452
5464,452
5465,452
5466,452
5467,452
5468,451
5469,451
5470,451
5471,451
5472,451
5473,451
5474,451
5475,451
5476,451
5477,451
5478,451
5479,451
5480,451
5481,451
5482,450
5483,450
5484,450
5485,450
5486,449
5487,449
5488,449
5489,449
5490,449
5491,449
5492,449
5493,449
5494,449
5495,449
5496,449
5497,449
5498,448
5499,448
5500,448
5501,448
5502,448
5503,448
5504,448
5505,448
5506,448
5507,447
5508,447
5509,447
5510,447
5511,447
5512,447
5513,447
5514,447
5515,447
5516,447
5517,447
5518,447
5519,446
5520,446
5521,446
5522,446
5523,446
5524,446
5525,446
5526,446
5527,446
5528,446
5529,445
5530,445
5531,445
5532,445
5533,445
5534,445
5535,445
5536,445
5537,445
5538,445
5539,445
5540,445
5541,445
5542,445
5543,444
5544,444
5545,444
5546,444
5547,444
5548,444
5549,444
5550,444
5551,444
5552,444
5553,444
5554,444
5555,444
5556,443
5557,443
5558,443
5559,443
5560,443
5561,443
5562,443
5563,443
5564,443
5565,443
5566,443
5567,443
5568,443
5569,443
5570,442
5571,442
5572,442
5573,442
5574,442
5575,442
5576,442
5577,442
5578,442
5579,442
5580,442
5581,442
5582,442
5583,442
5584,442
5585,441
5586,441
5587,441
5588,441
5589,441
5590,441
5591,441
5592,441
5593,441
5594,441
5595,441
5596,441
5597,441
5598,441
5599,441
5600,441
5601,440
5602,440
5603,440
5604,440
5605,440
5606,440
5607,440
5608,440
5609,440
5610,440
5611,440
5612,439
5613,439
5614,439
5615,439
5616,439
5617,439
5618,439
5619,438
5620,438
5621,438
5622,438
5623,438
5624,438
5625,438
5626,438
5627,438
5628,438
5629,438
5630,437
5631,437
5632,437
5633,437
5634,437
5635,437
5636,437
5637,437
5638,437
5639,437
5640,436
5641,436
5642,436
5643,436
5644,436
5645,436
5646,436
5647,436
5648,436
5649,436
5650,436
5651,436
5652,436
5653,435
5654,435
5655,435
5656,435
5657,435
5658,435
5659,435
5660,435
5661,434
5662,434
5663,434
5664,434
5665,434
5666,434
5667,434
5668,434
5669,434
5670,434
5671,434
5672,434
5673,434
5674,434
5675,434
5676,434
5677,434
5678,433
5679,433
5680,433
5681,433
5682,433
5683,433
5684,433
5685,433
5686,433
5687,433
5688,432
5689,432
5690,432
5691,432
5692,432
5693,432
5694,432
5695,432
5696,432
5697,432
5698,432
5699,432
5700,432
5701,432
5702,431
5703,431
5704,431
5705,431
5706,431
5707,431
5708,431
5709,431
5710,431
5711,431
5712,430
5713,430
5714,430
5715,430
5716,430
5717,430
5718,430
5719,430
5720,430
5721,430
5722,430
5723,430
5724,430
5725,430
5726,430
5727,429
5728,429
5729,429
5730,429
5731,429
5732,429
5733,429
5734,429
5735,428
5736,428
5737,428
5738,428
5739,428
5740,428
5741,428
5742,428
5743,428
5744,428
5745,428
5746,428
5747,428
5748,427
5749,427
5750,427
5751,427
5752,427
5753,427
5754,427
5755,427
5756,427
5757,426
5758,426
5759,426
5760,426
5761,426
5762,426
5763,426
5764,426
5765,426
5766,426
5767,426
5768,425
5769,425
5770,425
5771,425
5772,425
5773,425
5774,425
5775,425
5776,425
5777,425
5778,424
5779,424
5780,424
5781,424
5782,424
5783,424
5784,424
5785,424
5786,424
5787,424
5788,424
5789,424
5790,424
5791,424
5792,423
5793,423
5794,423
5795,423
5796,423
5797,423
5798,423
5799,423
5800,423
5801,423
5802,423
5803,423
5804,423
5805,422
5806,422
5807,422
5808,422
5809,422
5810,422
5811,422
5812,422
5813,422
5814,422
5815,422
5816,422
5817,422
5818,422
5819,421
5820,421
5821,421
5822,421
5823,421
5824,421
5825,421
5826,421
5827,421
5828,421
5829,421
5830,421
5831,421
5832,421
5833,420
5834,420
5835,420
5836,420
5837,420
5838,420
5839,420
5840,420
5841,420
5842,420
5843,420
5844,420
5845,420
5846,420
5847,420
5848,419
5849,419
5850,419
5851,419
5852,419
5853,419
5854,419
5855,419
5856,419
5857,419
5858,419
5859,419
5860,419
5861,419
5862,419
5863,418
5864,418
5865,418
5866,418
5867,418
5868,418
5869,418
5870,418
5871,418
5872,418
5873,418
5874,418
5875,418
5876,418
5877,418
5878,418
5879,417
5880,417
5881,417
5882,417
5883,417
5884,417
5885,417
5886,417
5887,417
5888,416
5889,416
5890,416
5891,416
5892,416
5893,416
5894,416
5895,416
5896,416
5897,416
5898,416
5899,416
5900,416
5901,416
5902,416
5903,416
5904,415
5905,415
5906,415
5907,415
5908,415
5909,415
5910,414
5911,414
5912,414
5913,414
5914,414
5915,414
5916,414
5917,414
5918,414
5919,414
5920,414
5921,414
5922,414
5923,414
5924,414
5925,414
5926,413
5927,413
5928,413
5929,413
5930,413
5931,413
5932,413
5933,413
5934,413
5935,413
5936,413
5937,413
5938,413
5939,413
5940,413
5941,412
5942,412
5943,412
5944,412
5945,412
5946,412
5947,412
5948,412
5949,412
5950,412
5951,412
5952,412
5953,412
5954,412
5955,412
5956,412
5957,412
5958,411
5959,411
5960,411
5961,411
5962,411
5963,411
5964,411
5965,411
5966,411
5967,411
5968,410
5969,410
5970,410
5971,410
5972,410
5973,410
5974,410
5975,410
5976,410
5977,410
5978,410
5979,410
5980,410
5981,410
5982,410
5983,410
5984,409
5985,409
5986,409
5987,409
5988,409
5989,409
5990,409
5991,409
5992,409
5993,409
5994,409
5995,408
5996,408
5997,408
5998,408
5999,408
6000,408
6001,408
6002,408
6003,407
6004,407
6005,407
6006,407
6007,407
6008,407
6009,407
6010,407
6011,406
6012,406
6013,406
6014,406
6015,406
6016,406
6017,406
6018,405
6019,405
6020,405
6021,405
6022,405
6023,405
6024,405
6025,405
6026,405
6027,405
6028,405
6029,405
6030,405
6031,405
6032,405
6033,405
6034,405
6035,405
6036,405
6037,405
6038,405
6039,404
6040,404
6041,404
6042,404
6043,404
6044,404
6045,404
6046,404
6047,404
6048,404
6049,404
6050,404
6051,404
6052,404
6053,403
6054,403
6055,403
6056,403
6057,403
6058,403
6059,403
6060,403
6061,403
6062,403
6063,403
6064,403
6065,403
6066,403
6067,402
6068,402
6069,402
6070,402
6071,402
6072,402
6073,402
6074,402
6075,402
6076,402
6077,402
6078,402
6079,402
6080,402
6081,402
6082,402
6083,402
6084,401
6085,401
6086,401
6087,401
6088,401
6089,401
6090,401
6091,401
6092,401
6093,401
6094,401
6095,401
6096,401
6097,401
6098,401
6099,400
6100,400
6101,400
6102,400
6103,400
6104,400
6105,400
6106,400
6107,400
6108,400
6109,400
6110,400
6111,400
6112,400
6113,400
6114,400
6115,399
6116,399
6117,399
6118,399
6119,399
6120,399
6121,399
6122,399
6123,399
6124,399
6125,399
6126,399
6127,399
6128,399
6129,399
6130,399
6131,399
6132,399
6133,399
6134,398
6135,398
6136,398
6137,398
6138,398
6139,398
6140,398
6141,398
6142,398
6143,398
6144,398
6145,398
6146,397
6147,397
6148,397
6149,397
6150,397
6151,397
6152,397
6153,397
6154,397
6155,397
6156,397
6157,396
6158,396
6159,396
6160,396
6161,396
6162,396
6163,396
6164,396
6165,396
6166,396
6167,396
6168,396
6169,396
6170,396
6171,396
6172,395
6173,395
6174,395
6175,395
6176,395
6177,395
6178,395
6179,395
6180,395
6181,395
6182,395
6183,395
6184,395
6185,395
6186,395
6187,395
6188,395
6189,395
6190,395
6191,394
6192,394
6193,394
6194,394
6195,394
6196,394
6197,394
6198,394
6199,394
6200,394
6201,394
6202,394
6203,394
6204,394
6205,394
6206,394
6207,394
6208,394
6209,393
6210,393
6211,393
6212,393
6213,393
6214,393
6215,393
6216,393
6217,393
6218,393
6219,393
6220,393
6221,393
6222,393
6223,393
6224,393
6225,393
6226,393
6227,392
6228,392
6229,392
6230,392
6231,392
6232,392
6233,392
6234,392
6235,392
6236,392
6237,392
6238,392
6239,392
6240,392
6241,392
6242,392
6243,391
6244,391
6245,391
6246,391
6247,391
6248,391
6249,391
6250,391
6251,391
6252,391
6253,391
6254,391
6255,391
6256,391
6257,391
6258,391
6259,391
6260,391
6261,391
6262,391
6263,390
6264,390
6265,390
6266,390
6267,390
6268,390
6269,390
6270,390
6271,390
6272,390
6273,390
6274,390
6275,389
6276,389
6277,389
6278,389
6279,389
6280,389
6281,389
6282,389
6283,389
6284,389
6285,389
6286,389
6287,389
6288,388
6289,388
6290,388
6291,388
6292,388
6293,388
6294,388
6295,388
6296,388
6297,388
6298,388
6299,388
6300,388
6301,388
6302,387
6303,387
6304,387
6305,387
6306,387
6307,387
6308,387
6309,387
6310,387
6311,387
6312,387
6313,387
6314,387
6315,387
6316,387
6317,387
6318,387
6319,387
6320,387
6321,387
6322,387
6323,386
6324,386
6325,386
6326,386
6327,386
6328,386
6329,386
6330,386
6331,386
6332,386
6333,386
6334,386
6335,386
6336,386
6337,385
6338,385
6339,385
6340,385
6341,385
6342,385
6343,385
6344,385
6345,385
6346,385
6347,385
6348,384
6349,384
6350,384
6351,384
6352,384
6353,384
6354,384
6355,384
6356,384
6357,384
6358,384
6359,384
6360,384
6361,384
6362,384
6363,384
6364,384
6365,384
6366,384
6367,383
6368,383
6369,383
6370,383
6371,383
6372,383
6373,383
6374,383
6375,383
6376,383
6377,383
6378,383
6379,383
6380,383
6381,383
6382,383
6383,383
6384,383
6385,383
6386,383
6387,383
6388,383
6389,382
6390,382
6391,382
6392,382
6393,382
6394,382
6395,382
6396,382
6397,382
6398,382
6399,382
6400,382
6401,382
6402,381
6403,381
6404,381
6405,381
6406,381
6407,381
6408,381
6409,381
6410,381
6411,381
6412,380
6413,380
6414,380
6415,380
6416,380
6417,380
6418,380
6419,380
6420,380
6421,380
6422,380
6423,380
6424,379
6425,379
6426,379
6427,379
6428,379
6429,379
6430,379
6431,379
6432,379
6433,379
6434,379
6435,379
6436,379
6437,378
6438,378
6439,378
6440,378
6441,378
6442,378
6443,378
6444,378
6445,378
6446,378
6447,378
6448,378
6449,378
6450,378
6451,377
6452,377
6453,377
6454,377
6455,377
6456,377
6457,377
6458,377
6459,377
6460,377
6461,377
6462,377
6463,377
6464,377
6465,376
6466,376
6467,376
6468,376
6469,376
6470,376
6471,376
6472,376
6473,376
6474,376
6475,376
6476,376
6477,376
6478,376
6479,376
6480,376
6481,376
6482,375
6483,375
6484,375
6485,375
6486,375
6487,375
6488,375
6489,375
6490,375
6491,375
6492,375
6493,375
6494,374
6495,374
6496,374
6497,374
6498,374
6499,374
6500,374
6501,374
6502,374
6503,374
6504,373
6505,373
6506,373
6507,373
6508,373
6509,373
6510,373
6511,373
6512,373
6513,373
6514,373
6515,373
6516,373
6517,373
6518,373
6519,372
6520,372
6521,372
6522,372
6523,372
6524,372
6525,372
6526,372
6527,372
6528,372
6529,372
6530,372
6531,371
6532,371
6533,371
6534,371
6535,371
6536,371
6537,371
6538,371
6539,371
6540,371
6541,371
6542,371
6543,371
6544,371
6545,371
6546,370
6547,370
6548,370
6549,370
6550,370
6551,370
6552,370
6553,370
6554,370
6555,370
6556,370
6557,370
6558,370
6559,369
6560,369
6561,369
6562,369
6563,369
6564,369
6565,369
6566,369
6567,369
6568,369
6569,369
6570,369
6571,369
6572,369
6573,369
6574,369
6575,369
6576,369
6577,369
6578,369
6579,368
6580,368
6581,368
6582,368
6583,368
6584,368
6585,368
6586,368
6587,368
6588,368
6589,368
6590,368
6591,367
6592,367
6593,367
6594,367
6595,367
6596,367
6597,367
6598,367
6599,367
6600,367
6601,367
6602,367
6603,367
6604,367
6605,367
6606,367
6607,367
6608,367
6609,367
6610,367
6611,367
6612,367
6613,366
6614,366
6615,366
6616,366
6617,366
6618,366
6619,366
6620,366
6621,366
6622,366
6623,366
6624,366
6625,366
6626,366
6627,366
6628,366
6629,366
6630,366
6631,366
6632,366
6633,366
6634,366
6635,365
6636,365
6637,365
6638,365
6639,365
6640,365
6641,365
6642,365
6643,365
6644,365
6645,365
6646,365
6647,365
6648,365
6649,365
6650,365
6651,365
6652,365
6653,364
6654,364
6655,364
6656,364
6657,364
6658,364
6659,364
6660,364
6661,364
6662,364
6663,364
6664,364
6665,364
6666,363
6667,363
6668,363
6669,363
6670,363
6671,363
6672,363
6673,363
6674,363
6675,363
6676,363
6677,363
6678,362
6679,362
6680,362
6681,362
6682,362
6683,362
6684,362
6685,362
6686,361
6687,361
6688,361
6689,361
6690,361
6691,361
6692,361
6693,361
6694,361
6695,361
6696,361
6697,361
6698,361
6699,361
6700,361
6701,361
6702,361
6703,361
6704,361
6705,361
6706,360
6707,360
6708,360
6709,360
6710,360
6711,360
6712,360
6713,360
6714,360
6715,360
6716,360
6717,360
6718,360
6719,360
6720,360
6721,360
6722,359
6723,359
6724,359
6725,359
6726,359
6727,359
6728,359
6729,359
6730,359
6731,359
6732,359
6733,359
6734,359
6735,359
6736,359
6737,359
6738,359
6739,359
6740,358
6741,358
6742,358
6743,358
6744,358
6745,358
6746,358
6747,358
6748,358
6749,358
6750,358
6751,357
6752,357
6753,357
6754,357
6755,357
6756,357
6757,357
6758,357
6759,357
6760,357
6761,357
6762,356
6763,356
6764,356
6765,356
6766,356
6767,356
6768,356
6769,356
6770,356
6771,356
6772,356
6773,356
6774,356
6775,356
6776,356
6777,356
6778,356
6779,355
6780,355
6781,355
6782,355
6783,355
6784,355
6785,355
6786,355
6787,355
6788,355
6789,355
6790,355
6791,355
6792,355
6793,355
6794,355
6795,355
6796,355
6797,355
6798,355
6799,355
6800,355
6801,355
6802,354
6803,354
6804,354
6805,354
6806,354
6807,354
6808,353
6809,353
6810,353
6811,353
6812,353
6813,353
6814,353
6815,353
6816,353
6817,353
6818,353
6819,353
6820,353
6821,353
6822,353
6823,353
6824,353
6825,353
6826,353
6827,352
6828,352
6829,352
6830,352
6831,352
6832,352
6833,352
6834,352
6835,352
6836,352
6837,352
6838,352
6839,352
6840,352
6841,352
6842,352
6843,352
6844,352
6845,352
6846,352
6847,352
6848,351
6849,351
6850,351
6851,351
6852,351
6853,351
6854,351
6855,351
6856,351
6857,351
6858,351
6859,351
6860,351
6861,351
6862,351
6863,351
6864,351
6865,351
6866,351
6867,351
6868,350
6869,350
6870,350
6871,350
6872,350
6873,350
6874,350
6875,350
6876,350
6877,350
6878,350
6879,350
6880,350
6881,350
6882,350
6883,350
6884,350
6885,350
6886,350
6887,350
6888,349
6889,349
6890,349
6891,349
6892,349
6893,349
6894,349
6895,349
6896,349
6897,349
6898,349
6899,349
6900,349
6901,349
6902,349
6903,349
6904,349
6905,348
6906,348
6907,348
6908,348
6909,348
6910,348
6911,348
6912,348
6913,348
6914,348
6915,348
6916,348
6917,348
6918,348
6919,348
6920,348
6921,347
6922,347
6923,347
6924,347
6925,347
6926,347
6927,347
6928,347
6929,347
6930,347
6931,347
6932,347
6933,346
6934,346
6935,346
6936,346
6937,346
6938,346
6939,346
6940,346
6941,346
6942,346
6943,346
6944,346
6945,346
6946,346
6947,346
6948,346
6949,346
6950,346
6951,345
6952,345
6953,345
6954,345
6955,345
6956,345
6957,345
6958,345
6959,344
6960,344
6961,344
6962,344
6963,344
6964,344
6965,344
6966,344
6967,343
6968,343
6969,343
6970,343
6971,343
6972,343
6973,343
6974,343
6975,343
6976,343
6977,343
6978,343
6979,342
6980,342
6981,342
6982,342
6983,342
6984,342
6985,342
6986,342
6987,342
6988,342
6989,342
6990,342
6991,342
6992,342
6993,342
6994,342
6995,342
6996,342
6997,341
6998,341
6999,341
7000,341
7001,341
7002,341
7003,341
7004,341
7005,341
7006,341
7007,341
7008,341
7009,340
7010,340
7011,340
7012,340
7013,340
7014,340
7015,340
7016,340
7017,340
7018,340
7019,340
7020,340
7021,340
7022,340
7023,340
7024,340
7025,340
7026,340
7027,340
7028,340
7029,339
7030,339
7031,339
7032,339
7033,339
7034,339
7035,339
7036,339
7037,339
7038,339
7039,339
7040,339
7041,339
7042,339
7043,339
7044,339
7045,339
7046,339
7047,339
7048,339
7049,338
7050,338
7051,338
7052,338
7053,338
7054,338
7055,338
7056,338
7057,338
7058,338
7059,338
7060,338
7061,338
7062,338
7063,338
7064,338
7065,337
7066,337
7067,337
7068,337
7069,337
7070,337
7071,337
7072,337
7073,337
7074,337
7075,337
7076,337
7077,336
7078,336
7079,336
7080,336
7081,336
7082,336
7083,336
7084,336
7085,336
7086,336
7087,336
7088,336
7089,336
7090,336
7091,335
7092,335
7093,335
7094,335
7095,335
7096,335
7097,335
7098,335
7099,335
7100,335
7101,335
7102,335
7103,335
7104,335
7105,335
7106,335
7107,335
7108,335
7109,334
7110,334
7111,334
7112,334
7113,334
7114,334
7115,334
7116,334
7117,333
7118,333
7119,333
7120,333
7121,333
7122,333
7123,333
7124,333
7125,333
7126,333
7127,333
7128,332
7129,332
7130,332
7131,332
7132,332
7133,332
7134,332
7135,332
7136,332
7137,332
7138,332
7139,332
7140,332
7141,332
7142,332
7143,332
7144,332
7145,332
7146,332
7147,332
7148,331
7149,331
7150,331
7151,331
7152,331
7153,331
7154,331
7155,331
7156,331
7157,331
7158,331
7159,331
7160,331
7161,331
7162,331
7163,331
7164,331
7165,331
7166,331
7167,331
7168,331
7169,330
7170,330
7171,330
7172,330
7173,330
7174,330
7175,330
7176,330
7177,330
7178,330
7179,330
7180,330
7181,330
7182,330
7183,330
7184,330
7185,330
7186,330
7187,330
7188,329
7189,329
7190,329
7191,329
7192,329
7193,329
7194,329
7195,329
7196,329
7197,329
7198,329
7199,329
7200,329
7201,329
7202,329
7203,329
7204,329
7205,328
7206,328
7207,328
7208,328
7209,328
7210,328
7211,328
7212,328
7213,328
7214,328
7215,328
7216,328
7217,328
7218,328
7219,328
7220,328
7221,327
7222,327
7223,327
7224,327
7225,327
7226,327
7227,327
7228,327
7229,327
7230,327
7231,327
7232,327
7233,327
7234,327
7235,327
7236,327
7237,326
7238,326
7239,326
7240,326
7241,326
7242,326
7243,326
7244,326
7245,326
7246,326
7247,326
7248,326
7249,326
7250,326
7251,326
7252,325
7253,325
7254,325
7255,325
7256,325
7257,325
7258,325
7259,325
7260,325
7261,325
7262,325
7263,324
7264,324
7265,324
7266,324
7267,324
7268,324
7269,324
7270,324
7271,324
7272,324
7273,324
7274,324
7275,324
7276,324
7277,324
7278,324
7279,324
7280,324
7281,323
7282,323
7283,323
7284,323
7285,323
7286,323
7287,323
7288,323
7289,323
7290,323
7291,323
7292,323
7293,323
7294,323
7295,323
7296,323
7297,323
7298,323
7299,322
7300,322
7301,322
7302,322
7303,322
7304,322
7305,322
7306,322
7307,322
7308,322
7309,322
7310,322
7311,321
7312,321
7313,321
7314,321
7315,321
7316,321
7317,321
7318,321
7319,321
7320,321
7321,321
7322,321
7323,321
7324,321
7325,321
7326,321
7327,321
7328,321
7329,321
7330,321
7331,321
7332,321
7333,320
7334,320
7335,320
7336,320
7337,320
7338,320
7339,320
7340,320
7341,320
7342,320
7343,320
7344,320
7345,320
7346,320
7347,320
7348,320
7349,320
7350,319
7351,319
7352,319
7353,319
7354,319
7355,319
7356,319
7357,319
7358,319
7359,319
7360,319
7361,319
7362,319
7363,318
7364,318
7365,318
7366,318
7367,318
7368,318
7369,318
7370,318
7371,318
7372,318
7373,318
7374,318
7375,318
7376,318
7377,318
7378,318
7379,317
7380,317
7381,317
7382,317
7383,317
7384,317
7385,317
7386,317
7387,317
7388,317
7389,317
7390,317
7391,317
7392,317
7393,317
7394,317
7395,317
7396,317
7397,316
7398,316
7399,316
7400,316
7401,316
7402,316
7403,316
7404,316
7405,316
7406,316
7407,316
7408,316
7409,316
7410,316
7411,316
7412,316
7413,315
7414,315
7415,315
7416,315
7417,315
7418,315
7419,315
7420,315
7421,315
7422,315
7423,315
7424,315
7425,314
7426,314
7427,314
7428,314
7429,314
7430,314
7431,314
7432,314
7433,314
7434,314
7435,313
7436,313
7437,313
7438,313
7439,313
7440,313
7441,313
7442,313
7443,313
7444,313
7445,313
7446,313
7447,313
7448,313
7449,313
7450,313
7451,313
7452,313
7453,312
7454,312
7455,312
7456,312
7457,312
7458,312
7459,312
7460,312
7461,312
7462,312
7463,312
7464,312
7465,312
7466,312
7467,312
7468,312
7469,312
7470,311
7471,311
7472,311
7473,311
7474,311
7475,311
7476,311
7477,311
7478,311
7479,311
7480,311
7481,311
7482,311
7483,311
7484,311
7485,311
7486,311
7487,311
7488,311
7489,311
7490,311
7491,310
7492,310
7493,310
7494,310
7495,310
7496,310
7497,310
7498,310
7499,310
7500,310
7501,310
7502,310
7503,310
7504,310
7505,310
7506,310
7507,309
7508,309
7509,309
7510,309
7511,309
7512,309
7513,309
7514,309
7515,309
7516,309
7517,309
7518,309
7519,309
7520,309
7521,309
7522,309
7523,309
7524,309
7525,309
7526,309
7527,308
7528,308
7529,308
7530,308
7531,308
7532,308
7533,308
7534,308
7535,308
7536,308
7537,308
7538,308
7539,308
7540,307
7541,307
7542,307
7543,307
7544,307
7545,307
7546,307
7547,307
7548,307
7549,307
7550,307
7551,307
7552,307
7553,307
7554,307
7555,307
7556,307
7557,307
7558,307
7559,307
7560,307
7561,307
7562,307
7563,307
7564,307
7565,307
7566,307
7567,307
7568,307
7569,307
7570,307
7571,306
7572,306
7573,306
7574,306
7575,306
7576,306
7577,306
7578,306
7579,306
7580,306
7581,306
7582,306
7583,306
7584,306
7585,306
7586,306
7587,305
7588,305
7589,305
7590,305
7591,305
7592,305
7593,305
7594,305
7595,305
7596,305
7597,305
7598,305
7599,305
7600,305
7601,305
7602,305
7603,305
7604,305
7605,305
7606,305
7607,305
7608,305
7609,305
7610,305
7611,305
7612,304
7613,304
7614,304
7615,304
7616,304
7617,304
7618,304
7619,304
7620,304
7621,304
7622,304
7623,304
7624,304
7625,304
7626,304
7627,304
7628,303
7629,303
7630,303
7631,303
7632,303
7633,303
7634,303
7635,303
7636,303
7637,303
7638,303
7639,303
7640,303
7641,303
7642,303
7643,303
7644,303
7645,303
7646,303
7647,303
7648,303
7649,303
7650,303
7651,303
7652,303
7653,303
7654,303
7655,303
7656,302
7657,302
7658,302
7659,302
7660,302
7661,302
7662,302
7663,302
7664,302
7665,302
7666,302
7667,302
7668,302
7669,302
7670,302
7671,302
7672,302
7673,302
7674,302
7675,302
7676,302
7677,302
7678,302
7679,302
7680,301
7681,301
7682,301
7683,301
7684,301
7685,301
7686,301
7687,301
7688,301
7689,301
7690,301
7691,301
7692,301
7693,301
7694,301
7695,301
7696,301
7697,301
7698,301
7699,301
7700,301
7701,301
7702,301
7703,301
7704,301
7705,301
7706,301
7707,300
7708,300
7709,300
7710,300
7711,300
7712,300
7713,300
7714,300
7715,300
7716,300
7717,300
7718,300
7719,300
7720,300
7721,300
7722,300
7723,300
7724,300
7725,300
7726,299
7727,299
7728,299
7729,299
7730,299
7731,299
7732,299
7733,299
7734,299
7735,299
7736,299
7737,299
7738,299
7739,299
7740,299
7741,299
7742,299
7743,299
7744,299
7745,299
7746,299
7747,298
7748,298
7749,298
7750,298
7751,298
